JobId,MatchedJobs,OtherSuggested,Date,datepart,month,year
3609579,419,1,11-07-2015,11,07,2015
3621763,67,0,14-07-2015,14,07,2015
3621763,0,0,16-07-2015,16,07,2015
3514623,748,45,27-06-2015,27,06,2015
3610849,12,4434,11-07-2015,11,07,2015
3566177,672,369,04-07-2015,04,07,2015
3666325,5187,166,23-07-2015,23,07,2015
3583023,507,8664,07-07-2015,07,07,2015
3583023,515,0,09-07-2015,09,07,2015
3650395,1612,551,18-07-2015,18,07,2015
3689107,1,4,28-07-2015,28,07,2015
3659425,417,63046,21-07-2015,21,07,2015
3659425,429,4,23-07-2015,23,07,2015
3658491,4384,29323,21-07-2015,21,07,2015
3658491,4433,11,23-07-2015,23,07,2015
3685607,164,27,25-07-2015,25,07,2015
3575377,943,29,07-07-2015,07,07,2015
3635167,4386,1902,16-07-2015,16,07,2015
3635167,4490,104,18-07-2015,18,07,2015
3554467,0,0,03-07-2015,03,07,2015
3554467,0,0,04-07-2015,04,07,2015
3386242,40,753,28-05-2015,28,05,2015
3386242,78,1177,30-05-2015,30,05,2015
3642867,392,6044,18-07-2015,18,07,2015
3425280,1153,28512,06-06-2015,06,06,2015
3711671,54,2558,01-08-2015,01,08,2015
3688369,783,3050,28-07-2015,28,07,2015
3688369,808,2107,30-07-2015,30,07,2015
3573081,1243,15992,07-07-2015,07,07,2015
3705857,320,846,30-07-2015,30,07,2015
3705857,318,4,01-08-2015,01,08,2015
3538945,132,0,02-07-2015,02,07,2015
3544175,36,249,02-07-2015,02,07,2015
3528335,0,0,03-07-2015,03,07,2015
3597417,96,9696,09-07-2015,09,07,2015
3597417,98,9683,11-07-2015,11,07,2015
3667397,52,7360,23-07-2015,23,07,2015
3680259,9,0,25-07-2015,25,07,2015
3534569,59,1509,02-07-2015,02,07,2015
3534695,2,1158,02-07-2015,02,07,2015
3561097,236,1946,04-07-2015,04,07,2015
3593103,8,780,09-07-2015,09,07,2015
3593103,8,60,11-07-2015,11,07,2015
3540787,15,0,02-07-2015,02,07,2015
3615919,7,90,11-07-2015,11,07,2015
3304327,8256,19441,14-05-2015,14,05,2015
3462205,0,186,13-06-2015,13,06,2015
3462205,0,185,18-06-2015,18,06,2015
3462205,0,185,20-06-2015,20,06,2015
3571917,167,6124,07-07-2015,07,07,2015
3562797,11,992,04-07-2015,04,07,2015
3413105,178,5964,04-06-2015,04,06,2015
3675527,113,439,25-07-2015,25,07,2015
3621235,213,5997,14-07-2015,14,07,2015
3621235,0,0,16-07-2015,16,07,2015
3575099,1049,4,07-07-2015,07,07,2015
3655808,4,78,21-07-2015,21,07,2015
3655808,4,71,23-07-2015,23,07,2015
3414887,67,10214,04-06-2015,04,06,2015
1961281,14,139,18-06-2014,18,06,2014
1961281,13,125,19-06-2014,19,06,2014
1961281,15,97,08-08-2014,08,08,2014
1961281,16,123,09-08-2014,09,08,2014
1961281,17,135,10-08-2014,10,08,2014
1961281,10,140,12-11-2014,12,11,2014
1961281,8,124,13-11-2014,13,11,2014
1961281,10,141,14-11-2014,14,11,2014
1961281,11,103,24-01-2015,24,01,2015
1961281,11,147,14-02-2015,14,02,2015
1961281,9,121,09-04-2015,09,04,2015
3466794,23,157,13-06-2015,13,06,2015
1961289,35,383,18-06-2014,18,06,2014
1961289,30,330,19-06-2014,19,06,2014
1961289,39,257,08-08-2014,08,08,2014
1961289,39,307,09-08-2014,09,08,2014
1961289,39,312,10-08-2014,10,08,2014
1961289,45,331,09-11-2014,09,11,2014
1961289,45,327,10-11-2014,10,11,2014
1961289,43,375,11-11-2014,11,11,2014
1961289,41,195,24-01-2015,24,01,2015
1961289,23,329,09-04-2015,09,04,2015
3553347,121,586,04-07-2015,04,07,2015
3553333,123,1870,03-07-2015,03,07,2015
3553333,121,0,04-07-2015,04,07,2015
3691933,455,8110,28-07-2015,28,07,2015
3691933,492,1215,30-07-2015,30,07,2015
3690505,1648,146237,28-07-2015,28,07,2015
3690505,1661,24217,30-07-2015,30,07,2015
3678633,4046,45123,25-07-2015,25,07,2015
3589199,36,4016,09-07-2015,09,07,2015
3644777,2972,211,18-07-2015,18,07,2015
3515873,57,19,27-06-2015,27,06,2015
3643613,0,200,18-07-2015,18,07,2015
3309923,444,2962,16-05-2015,16,05,2015
3652358,424,20451,18-07-2015,18,07,2015
3552439,2,628,02-07-2015,02,07,2015
3552439,2,598,03-07-2015,03,07,2015
3552439,2,616,04-07-2015,04,07,2015
3587509,163,10076,09-07-2015,09,07,2015
3693135,1,2195,28-07-2015,28,07,2015
3693135,1,1384,30-07-2015,30,07,2015
3643245,742,104,18-07-2015,18,07,2015
3462006,894,54261,13-06-2015,13,06,2015
3462006,893,18770,06-08-2015,06,08,2015
3629797,0,0,16-07-2015,16,07,2015
3449785,256,2299,11-06-2015,11,06,2015
3425573,0,3,06-06-2015,06,06,2015
3654881,0,3,21-07-2015,21,07,2015
3614377,17,5521,11-07-2015,11,07,2015
3559035,0,197,04-07-2015,04,07,2015
3541335,2767,335,02-07-2015,02,07,2015
3423747,0,0,04-06-2015,04,06,2015
3423747,0,0,06-06-2015,06,06,2015
3277471,0,0,09-05-2015,09,05,2015
3467729,82,17966,16-06-2015,16,06,2015
3129785,61,91,16-04-2015,16,04,2015
3129785,61,91,16-04-2015,16,04,2015
3129785,72,77,18-04-2015,18,04,2015
3129785,62,139,02-06-2015,02,06,2015
3589725,459,37685,09-07-2015,09,07,2015
3437891,1913,23,11-06-2015,11,06,2015
3674905,5636,33559,25-07-2015,25,07,2015
3681243,9972,52916,25-07-2015,25,07,2015
3666579,51,13949,23-07-2015,23,07,2015
3479453,0,3174,18-06-2015,18,06,2015
3471321,35,3,18-06-2015,18,06,2015
3417325,0,3,04-06-2015,04,06,2015
3417325,0,3,02-07-2015,02,07,2015
3417325,0,3,04-07-2015,04,07,2015
3417325,0,3,23-07-2015,23,07,2015
3417325,0,3,25-07-2015,25,07,2015
3417325,0,3,28-07-2015,28,07,2015
3417325,0,3,30-07-2015,30,07,2015
3417325,0,3,01-08-2015,01,08,2015
3417325,0,3,04-08-2015,04,08,2015
3417325,0,3,06-08-2015,06,08,2015
3417325,0,3,08-08-2015,08,08,2015
3417325,0,3,11-08-2015,11,08,2015
3665059,8,416,23-07-2015,23,07,2015
3660251,0,7,21-07-2015,21,07,2015
3660251,0,8,23-07-2015,23,07,2015
3680187,1,0,25-07-2015,25,07,2015
3577761,55,2946,07-07-2015,07,07,2015
3577195,251,550,07-07-2015,07,07,2015
3584707,2210,59025,07-07-2015,07,07,2015
3584707,2224,13105,09-07-2015,09,07,2015
3405507,108,32782,02-06-2015,02,06,2015
3432367,3608,45619,11-06-2015,11,06,2015
3432367,3789,60521,23-07-2015,23,07,2015
3432367,3840,17448,25-07-2015,25,07,2015
3399781,64,6723,04-06-2015,04,06,2015
3573949,1370,14890,07-07-2015,07,07,2015
3193121,1482,12270,23-04-2015,23,04,2015
3545017,262,1287,02-07-2015,02,07,2015
3545017,263,718,28-07-2015,28,07,2015
3639659,2,17,18-07-2015,18,07,2015
3639659,2,4,28-07-2015,28,07,2015
3639659,2,3,30-07-2015,30,07,2015
3639659,2,23,01-08-2015,01,08,2015
3639659,2,28,04-08-2015,04,08,2015
3639659,2,24,06-08-2015,06,08,2015
3639659,2,9,08-08-2015,08,08,2015
3367873,248,17822,30-05-2015,30,05,2015
3653937,748,41983,23-07-2015,23,07,2015
3653937,759,3,25-07-2015,25,07,2015
3556695,264,2018,04-07-2015,04,07,2015
3284623,0,0,09-05-2015,09,05,2015
3582779,2311,53110,07-07-2015,07,07,2015
3582779,2327,2063,09-07-2015,09,07,2015
3316989,1899,74502,16-05-2015,16,05,2015
3316989,702,58773,30-06-2015,30,06,2015
3316989,0,0,03-07-2015,03,07,2015
3316989,686,226,04-08-2015,04,08,2015
3316989,685,169,06-08-2015,06,08,2015
3618145,25821,17823,14-07-2015,14,07,2015
3618145,25092,8566,16-07-2015,16,07,2015
3427009,3416,1389,06-06-2015,06,06,2015
3427009,3405,913,09-06-2015,09,06,2015
3427009,3431,345,16-06-2015,16,06,2015
3427009,3429,465,18-06-2015,18,06,2015
3427009,3465,435,23-06-2015,23,06,2015
3427009,3477,675,25-06-2015,25,06,2015
3427009,3530,177,30-06-2015,30,06,2015
3427009,3510,147,02-07-2015,02,07,2015
3427009,0,0,03-07-2015,03,07,2015
3536543,329,2229,02-07-2015,02,07,2015
3334091,33,675,19-05-2015,19,05,2015
3593873,0,5,09-07-2015,09,07,2015
3593873,0,5,11-07-2015,11,07,2015
3162631,0,27,18-04-2015,18,04,2015
3162631,0,40,21-07-2015,21,07,2015
3668649,15,297,23-07-2015,23,07,2015
3668649,15,1,25-07-2015,25,07,2015
3660069,500,5252,21-07-2015,21,07,2015
3660069,496,1258,23-07-2015,23,07,2015
3660069,488,821,30-07-2015,30,07,2015
3660069,497,2667,01-08-2015,01,08,2015
3690459,953,53084,28-07-2015,28,07,2015
3690459,970,663,30-07-2015,30,07,2015
3583291,1014,111,07-07-2015,07,07,2015
3583291,1017,0,09-07-2015,09,07,2015
3538495,0,1,30-06-2015,30,06,2015
3538495,0,0,02-07-2015,02,07,2015
3668175,128,2447,23-07-2015,23,07,2015
3668175,130,2309,25-07-2015,25,07,2015
3663979,942,3547,23-07-2015,23,07,2015
3710665,22,6216,01-08-2015,01,08,2015
3618231,0,0,14-07-2015,14,07,2015
3618231,0,0,16-07-2015,16,07,2015
3426073,0,81,06-06-2015,06,06,2015
3581299,224,10148,07-07-2015,07,07,2015
3581299,219,4625,09-07-2015,09,07,2015
3705207,223,8356,30-07-2015,30,07,2015
3705207,220,710,01-08-2015,01,08,2015
3594463,1499,362,09-07-2015,09,07,2015
3594463,1518,248,11-07-2015,11,07,2015
3228385,0,0,28-04-2015,28,04,2015
3228385,277,10467,29-04-2015,29,04,2015
3228385,277,10467,29-04-2015,29,04,2015
3228385,277,10467,29-04-2015,29,04,2015
3228385,277,10467,29-04-2015,29,04,2015
3576087,4,2,07-07-2015,07,07,2015
2364531,5995,41885,18-11-2014,18,11,2014
2364531,5881,77131,20-11-2014,20,11,2014
2364531,6372,75557,21-11-2014,21,11,2014
2364531,6398,91821,22-11-2014,22,11,2014
2364531,4914,40717,20-01-2015,20,01,2015
2364531,5004,60561,17-02-2015,17,02,2015
2364531,4845,86323,19-02-2015,19,02,2015
2364531,4845,86323,19-02-2015,19,02,2015
2364531,4845,86323,19-02-2015,19,02,2015
2364531,4899,47440,18-04-2015,18,04,2015
2364531,232,62297,26-05-2015,26,05,2015
2364531,405,95846,27-05-2015,27,05,2015
2364531,233,64643,28-05-2015,28,05,2015
2364531,410,97530,30-05-2015,30,05,2015
2364531,412,96260,02-06-2015,02,06,2015
2364531,415,97164,04-06-2015,04,06,2015
2364531,414,96382,11-06-2015,11,06,2015
2364531,412,98935,13-06-2015,13,06,2015
2364531,401,95155,16-06-2015,16,06,2015
2364531,406,96849,18-06-2015,18,06,2015
2364531,409,98055,20-06-2015,20,06,2015
2364531,408,99869,23-06-2015,23,06,2015
2364531,408,95323,25-06-2015,25,06,2015
2364531,422,95606,27-06-2015,27,06,2015
2364531,415,98936,30-06-2015,30,06,2015
2364531,420,102645,02-07-2015,02,07,2015
2364531,419,103064,03-07-2015,03,07,2015
2364531,416,103177,04-07-2015,04,07,2015
2364531,413,103879,07-07-2015,07,07,2015
2364531,413,102642,09-07-2015,09,07,2015
2364531,418,104730,11-07-2015,11,07,2015
2364531,416,101403,14-07-2015,14,07,2015
2364531,408,97752,16-07-2015,16,07,2015
2364531,415,105390,18-07-2015,18,07,2015
2364531,407,98899,21-07-2015,21,07,2015
2364531,406,105028,23-07-2015,23,07,2015
2364531,412,104423,25-07-2015,25,07,2015
2364531,409,105263,28-07-2015,28,07,2015
2364531,404,101328,30-07-2015,30,07,2015
2364531,406,101153,01-08-2015,01,08,2015
2364531,412,99489,04-08-2015,04,08,2015
2364531,403,96183,06-08-2015,06,08,2015
2364531,402,105459,08-08-2015,08,08,2015
2364531,402,265,11-08-2015,11,08,2015
3676995,173,128,25-07-2015,25,07,2015
2811797,0,0,19-02-2015,19,02,2015
2811797,0,0,19-02-2015,19,02,2015
2811797,0,0,19-02-2015,19,02,2015
2811797,3693,50969,02-06-2015,02,06,2015
2811797,3685,9005,04-06-2015,04,06,2015
2811797,3717,37464,09-06-2015,09,06,2015
2811797,3724,1675,11-06-2015,11,06,2015
2811797,3810,8497,07-07-2015,07,07,2015
2811797,3813,53241,16-07-2015,16,07,2015
2811797,3892,1283,18-07-2015,18,07,2015
3411217,248,1683,02-06-2015,02,06,2015
3411217,236,7,04-06-2015,04,06,2015
3411217,238,338,23-06-2015,23,06,2015
3411217,239,185,25-06-2015,25,06,2015
3411217,250,1851,16-07-2015,16,07,2015
3411217,248,1,18-07-2015,18,07,2015
3411217,1102,1005,28-07-2015,28,07,2015
3411217,1130,214,01-08-2015,01,08,2015
3572959,2479,0,07-07-2015,07,07,2015
3653767,82,41,21-07-2015,21,07,2015
3653767,128,30,11-08-2015,11,08,2015
2811785,941,0,19-02-2015,19,02,2015
2811785,941,0,19-02-2015,19,02,2015
2811785,941,0,19-02-2015,19,02,2015
2811785,184,4672,02-06-2015,02,06,2015
2811785,184,294,07-07-2015,07,07,2015
2811785,183,0,16-07-2015,16,07,2015
2811785,181,6,18-07-2015,18,07,2015
3605271,286,11333,11-07-2015,11,07,2015
3526323,0,0,03-07-2015,03,07,2015
3523395,89,250,27-06-2015,27,06,2015
3523395,0,0,03-07-2015,03,07,2015
3298147,647,1091,12-05-2015,12,05,2015
3620311,638,138,14-07-2015,14,07,2015
3620311,0,0,16-07-2015,16,07,2015
3686325,0,0,25-07-2015,25,07,2015
3550903,6,58,02-07-2015,02,07,2015
3550903,11,98,11-08-2015,11,08,2015
3645119,23,3091,18-07-2015,18,07,2015
3639005,2045,14149,16-07-2015,16,07,2015
3639005,2089,5983,18-07-2015,18,07,2015
3687847,25,2,28-07-2015,28,07,2015
3609815,161,230,11-07-2015,11,07,2015
3673975,311,314,23-07-2015,23,07,2015
3673975,320,0,25-07-2015,25,07,2015
3680807,479,11476,25-07-2015,25,07,2015
3645963,1,41,18-07-2015,18,07,2015
3567763,108,11000,04-07-2015,04,07,2015
3127971,1913,6501,11-04-2015,11,04,2015
3127971,1433,32326,14-04-2015,14,04,2015
3127971,1393,31038,16-04-2015,16,04,2015
3127971,1393,31038,16-04-2015,16,04,2015
3127971,1856,38032,18-04-2015,18,04,2015
3127971,1843,7532,21-04-2015,21,04,2015
3127971,1759,38883,23-04-2015,23,04,2015
3127971,1852,38124,25-04-2015,25,04,2015
3127971,1374,28652,28-04-2015,28,04,2015
3127971,1882,37785,29-04-2015,29,04,2015
3127971,1882,37785,29-04-2015,29,04,2015
3127971,1882,37785,29-04-2015,29,04,2015
3620779,12,11655,14-07-2015,14,07,2015
3620779,0,0,16-07-2015,16,07,2015
3691311,2240,167,28-07-2015,28,07,2015
3691311,2275,4,30-07-2015,30,07,2015
3643395,1597,7329,18-07-2015,18,07,2015
3556113,597,5408,03-07-2015,03,07,2015
3556113,601,375,04-07-2015,04,07,2015
3645421,342,11,18-07-2015,18,07,2015
3676173,62,2411,25-07-2015,25,07,2015
3615657,2,2,28-07-2015,28,07,2015
3615657,2,0,30-07-2015,30,07,2015
3615657,2,1,01-08-2015,01,08,2015
3595529,95,0,09-07-2015,09,07,2015
3595529,96,0,11-07-2015,11,07,2015
3654403,5,0,21-07-2015,21,07,2015
3654403,5,0,06-08-2015,06,08,2015
3625139,143,44322,14-07-2015,14,07,2015
3625139,137,3079,16-07-2015,16,07,2015
3649879,916,31,18-07-2015,18,07,2015
3634401,0,0,16-07-2015,16,07,2015
3634401,1032,1,18-07-2015,18,07,2015
3564215,45,11,07-07-2015,07,07,2015
3533709,28,89,03-07-2015,03,07,2015
3533709,28,27,04-07-2015,04,07,2015
3446767,350,13,20-06-2015,20,06,2015
3687697,4,22,28-07-2015,28,07,2015
3581709,959,3709,07-07-2015,07,07,2015
3581709,959,225,09-07-2015,09,07,2015
3469581,1473,48589,18-06-2015,18,06,2015
3523485,0,0,30-06-2015,30,06,2015
3705205,30,1157,30-07-2015,30,07,2015
3705205,34,91,01-08-2015,01,08,2015
3675033,33,66,25-07-2015,25,07,2015
3573183,1018,1,07-07-2015,07,07,2015
3627251,0,0,16-07-2015,16,07,2015
3514315,0,3,25-06-2015,25,06,2015
3514315,0,3,27-06-2015,27,06,2015
3346613,0,0,21-05-2015,21,05,2015
3695141,413,47462,28-07-2015,28,07,2015
3695141,424,3042,30-07-2015,30,07,2015
3192985,0,0,25-04-2015,25,04,2015
3192985,0,0,07-05-2015,07,05,2015
3192985,0,0,09-05-2015,09,05,2015
3522245,2057,0,27-06-2015,27,06,2015
3522245,0,0,03-07-2015,03,07,2015
3522245,2060,1467,07-07-2015,07,07,2015
3522245,2061,1457,09-07-2015,09,07,2015
3522245,2075,2,11-07-2015,11,07,2015
3522245,2076,1318,18-07-2015,18,07,2015
3522245,2086,1505,21-07-2015,21,07,2015
3522245,2088,1509,23-07-2015,23,07,2015
3522245,2085,1016,25-07-2015,25,07,2015
3522245,2094,1547,28-07-2015,28,07,2015
3522245,2094,1340,30-07-2015,30,07,2015
3522245,2140,0,01-08-2015,01,08,2015
3522245,2114,0,04-08-2015,04,08,2015
3522245,2108,0,06-08-2015,06,08,2015
3522245,2128,0,08-08-2015,08,08,2015
3522245,2122,165,11-08-2015,11,08,2015
3583315,1996,3503,07-07-2015,07,07,2015
3583315,1976,22,09-07-2015,09,07,2015
3585613,25,0,09-07-2015,09,07,2015
3551969,1182,38620,02-07-2015,02,07,2015
3551969,1188,29176,03-07-2015,03,07,2015
3551969,1178,11035,04-07-2015,04,07,2015
3224903,1520,63187,28-04-2015,28,04,2015
3224903,1941,5270,29-04-2015,29,04,2015
3224903,1941,5270,29-04-2015,29,04,2015
3224903,1941,5270,29-04-2015,29,04,2015
3578013,44,25,07-07-2015,07,07,2015
3597403,1167,1695,09-07-2015,09,07,2015
3597403,1186,146,11-07-2015,11,07,2015
3635483,1124,23573,16-07-2015,16,07,2015
3635483,1170,11684,18-07-2015,18,07,2015
3592853,621,12821,09-07-2015,09,07,2015
3592853,618,793,11-07-2015,11,07,2015
3476891,216,3625,18-06-2015,18,06,2015
3536801,1757,1013,02-07-2015,02,07,2015
3534497,360,412,02-07-2015,02,07,2015
3577381,306,23144,07-07-2015,07,07,2015
3686265,1,326,25-07-2015,25,07,2015
3570135,65,1586,09-07-2015,09,07,2015
3590335,1,0,09-07-2015,09,07,2015
3670321,3656,25234,23-07-2015,23,07,2015
3670321,3670,2914,25-07-2015,25,07,2015
3410745,0,6,02-06-2015,02,06,2015
3410745,0,1,04-06-2015,04,06,2015
3473665,1209,6317,18-06-2015,18,06,2015
3700293,2131,3694,30-07-2015,30,07,2015
3564613,0,0,04-07-2015,04,07,2015
3474243,0,14,18-06-2015,18,06,2015
3625193,373,83393,14-07-2015,14,07,2015
3625193,353,74170,16-07-2015,16,07,2015
3487296,43,193,20-06-2015,20,06,2015
3553633,4250,20,04-07-2015,04,07,2015
3632035,21,43652,16-07-2015,16,07,2015
3572839,0,70,07-07-2015,07,07,2015
3695685,9,61,30-07-2015,30,07,2015
3582669,248,20050,07-07-2015,07,07,2015
3582669,250,10632,09-07-2015,09,07,2015
3582689,2707,64252,07-07-2015,07,07,2015
3582689,2762,11908,09-07-2015,09,07,2015
3267179,2129,19458,07-05-2015,07,05,2015
3267179,1875,2400,16-05-2015,16,05,2015
3267225,1069,32056,07-05-2015,07,05,2015
3267225,1068,69957,14-05-2015,14,05,2015
3267225,1621,91205,16-05-2015,16,05,2015
3676413,177,3215,25-07-2015,25,07,2015
3272613,359,17634,07-05-2015,07,05,2015
3531949,0,53,30-06-2015,30,06,2015
3531949,0,0,03-07-2015,03,07,2015
3531949,0,0,03-07-2015,03,07,2015
3531949,0,0,03-07-2015,03,07,2015
3531949,0,0,03-07-2015,03,07,2015
3665723,1128,6118,23-07-2015,23,07,2015
3550597,203,78,02-07-2015,02,07,2015
3668107,6,7,23-07-2015,23,07,2015
3668107,6,3,28-07-2015,28,07,2015
3668107,6,13,30-07-2015,30,07,2015
3668107,6,15,01-08-2015,01,08,2015
3668107,6,1,04-08-2015,04,08,2015
3524511,14,0,30-06-2015,30,06,2015
3640013,178,1749,18-07-2015,18,07,2015
3583225,180,113363,07-07-2015,07,07,2015
3583225,180,14007,09-07-2015,09,07,2015
3569675,11,115,04-07-2015,04,07,2015
3574457,269,2009,07-07-2015,07,07,2015
3196617,82,3398,23-04-2015,23,04,2015
3306765,93,2736,14-05-2015,14,05,2015
3491725,2,5,20-06-2015,20,06,2015
3491725,2,0,30-07-2015,30,07,2015
3489627,1022,4558,20-06-2015,20,06,2015
3506191,33,11,23-06-2015,23,06,2015
3506191,33,0,25-06-2015,25,06,2015
3532601,22,1184,30-06-2015,30,06,2015
3532601,24,918,02-07-2015,02,07,2015
3487229,0,307,20-06-2015,20,06,2015
3480367,2473,21498,18-06-2015,18,06,2015
3480367,2479,52727,25-06-2015,25,06,2015
3480367,2505,8281,27-06-2015,27,06,2015
3538399,4,48,30-06-2015,30,06,2015
3538399,4,50,02-07-2015,02,07,2015
3214807,12,18,28-04-2015,28,04,2015
3214807,14,20,29-04-2015,29,04,2015
3214807,14,20,29-04-2015,29,04,2015
3214807,14,20,29-04-2015,29,04,2015
3697081,4,71,30-07-2015,30,07,2015
3499859,14,2,23-06-2015,23,06,2015
3378551,584,32652,28-05-2015,28,05,2015
3667627,6327,8266,23-07-2015,23,07,2015
3557087,639,12315,02-07-2015,02,07,2015
3557087,636,2797,04-07-2015,04,07,2015
3448965,266,5767,11-06-2015,11,06,2015
3540845,59,128,02-07-2015,02,07,2015
3524469,1358,8139,27-06-2015,27,06,2015
3524469,0,0,03-07-2015,03,07,2015
3524469,1352,8148,25-07-2015,25,07,2015
3529097,0,0,03-07-2015,03,07,2015
3144803,0,0,14-04-2015,14,04,2015
3144803,0,0,16-04-2015,16,04,2015
3144803,0,0,16-04-2015,16,04,2015
3474853,1,8,18-06-2015,18,06,2015
3474853,1,6,20-06-2015,20,06,2015
3634803,0,0,16-07-2015,16,07,2015
3634803,115,1765,18-07-2015,18,07,2015
3492943,256,2774,20-06-2015,20,06,2015
3549469,1036,14492,02-07-2015,02,07,2015
3608329,11,679,11-07-2015,11,07,2015
3552455,1,22,02-07-2015,02,07,2015
3552455,1,19,04-07-2015,04,07,2015
3642997,116,0,18-07-2015,18,07,2015
3643095,76,0,18-07-2015,18,07,2015
3643153,207,34,18-07-2015,18,07,2015
3643263,1197,0,18-07-2015,18,07,2015
3583999,0,0,07-07-2015,07,07,2015
3583999,0,0,09-07-2015,09,07,2015
3701319,465,1114,30-07-2015,30,07,2015
3554927,52,3024,03-07-2015,03,07,2015
3554927,51,1872,04-07-2015,04,07,2015
3693421,557,1420,28-07-2015,28,07,2015
3693421,575,726,30-07-2015,30,07,2015
3666167,150,1591,23-07-2015,23,07,2015
3596211,7,699,09-07-2015,09,07,2015
3596211,7,256,11-07-2015,11,07,2015
3501693,582,1738,25-06-2015,25,06,2015
3641545,1053,1963,18-07-2015,18,07,2015
3665305,280,24774,23-07-2015,23,07,2015
3550627,6,359,02-07-2015,02,07,2015
3550627,6,353,03-07-2015,03,07,2015
3642941,303,0,18-07-2015,18,07,2015
3698521,6001,0,30-07-2015,30,07,2015
3677761,15,220,25-07-2015,25,07,2015
3297945,979,889,14-05-2015,14,05,2015
3297945,1304,571,16-05-2015,16,05,2015
3599577,885,64030,09-07-2015,09,07,2015
3599577,897,55,11-07-2015,11,07,2015
3663223,343,12,23-07-2015,23,07,2015
3607881,287,289,11-07-2015,11,07,2015
3242937,8,219,29-04-2015,29,04,2015
3242937,8,219,29-04-2015,29,04,2015
3242937,8,219,29-04-2015,29,04,2015
3242937,8,219,29-04-2015,29,04,2015
3531265,7,618,02-07-2015,02,07,2015
3656323,0,14,21-07-2015,21,07,2015
3656323,0,15,23-07-2015,23,07,2015
3681477,19,1950,25-07-2015,25,07,2015
3551259,8,1997,02-07-2015,02,07,2015
3551259,8,1793,03-07-2015,03,07,2015
3551259,8,1119,04-07-2015,04,07,2015
3501385,54,358,25-06-2015,25,06,2015
3652412,1354,92467,18-07-2015,18,07,2015
3676965,316,166,25-07-2015,25,07,2015
3687905,39,507,28-07-2015,28,07,2015
3372425,55,5526,27-05-2015,27,05,2015
3372425,42,2595,28-05-2015,28,05,2015
3622051,11447,99380,14-07-2015,14,07,2015
3622051,11147,13139,16-07-2015,16,07,2015
3472457,21,4196,18-06-2015,18,06,2015
3611539,1772,3044,11-07-2015,11,07,2015
3603987,2204,5564,11-07-2015,11,07,2015
3603987,2178,5517,04-08-2015,04,08,2015
3420283,1377,2746,06-06-2015,06,06,2015
3469163,0,0,18-06-2015,18,06,2015
3681889,0,0,25-07-2015,25,07,2015
3677737,41,111,25-07-2015,25,07,2015
3530007,2,0,30-06-2015,30,06,2015
3530007,0,0,03-07-2015,03,07,2015
3530007,0,0,03-07-2015,03,07,2015
2153405,38,506,02-09-2014,02,09,2014
2153405,38,566,16-09-2014,16,09,2014
2153405,41,252,17-09-2014,17,09,2014
2153405,40,253,29-10-2014,29,10,2014
2153405,37,38,30-10-2014,30,10,2014
2153405,33,935,17-02-2015,17,02,2015
2153405,32,181,10-03-2015,10,03,2015
2153405,39,2133,21-04-2015,21,04,2015
2153405,37,2040,23-04-2015,23,04,2015
2153405,42,2262,29-04-2015,29,04,2015
2153405,42,2262,29-04-2015,29,04,2015
2153405,42,2262,29-04-2015,29,04,2015
2153405,42,2262,29-04-2015,29,04,2015
2153405,38,1823,07-05-2015,07,05,2015
2153405,91,705,30-05-2015,30,05,2015
2153405,92,2180,25-07-2015,25,07,2015
2153405,92,2164,28-07-2015,28,07,2015
2153405,89,2174,30-07-2015,30,07,2015
2153405,87,2209,01-08-2015,01,08,2015
2153405,89,2171,04-08-2015,04,08,2015
2153405,93,2195,06-08-2015,06,08,2015
2153405,90,2193,08-08-2015,08,08,2015
2153405,93,2192,11-08-2015,11,08,2015
3177429,351,82,21-04-2015,21,04,2015
3177429,15,0,23-04-2015,23,04,2015
3177429,19,159,25-04-2015,25,04,2015
3564419,634,3622,04-07-2015,04,07,2015
3681913,90,2103,25-07-2015,25,07,2015
3681913,88,117,08-08-2015,08,08,2015
3681913,83,170,11-08-2015,11,08,2015
3687821,134,0,28-07-2015,28,07,2015
3687821,132,0,30-07-2015,30,07,2015
3565063,288,22,07-07-2015,07,07,2015
3687069,0,4307,25-07-2015,25,07,2015
3645063,27,2,18-07-2015,18,07,2015
3428309,302,9107,06-06-2015,06,06,2015
3539423,819,8,02-07-2015,02,07,2015
3693399,566,40,28-07-2015,28,07,2015
3693399,566,23,30-07-2015,30,07,2015
3355000,476,4166,11-06-2015,11,06,2015
3654181,364,1331,21-07-2015,21,07,2015
3546317,61,17,02-07-2015,02,07,2015
3546317,61,12,03-07-2015,03,07,2015
3584061,50,6131,07-07-2015,07,07,2015
3584061,50,181,09-07-2015,09,07,2015
3521446,212,9464,25-06-2015,25,06,2015
3521446,219,3027,27-06-2015,27,06,2015
3521446,225,2779,06-08-2015,06,08,2015
3502021,111,16,25-06-2015,25,06,2015
3554699,13,312,03-07-2015,03,07,2015
3554699,13,108,04-07-2015,04,07,2015
3313593,672,2050,16-05-2015,16,05,2015
3274003,0,0,07-05-2015,07,05,2015
3592523,34,0,09-07-2015,09,07,2015
3592523,35,0,11-07-2015,11,07,2015
3579451,6,0,07-07-2015,07,07,2015
3621475,69,3515,14-07-2015,14,07,2015
3621475,69,718,16-07-2015,16,07,2015
3455561,30,37,13-06-2015,13,06,2015
3453039,155,1539,11-06-2015,11,06,2015
